zipcode,population,county,state,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,devices,mlabtests,mlab_d_mbps,mlabfastestavgmbps,comb_d_mbps,lowestpricedplan,partition_0,SCS,PriceSCS
31512,2248.0,Coffee,Georgia,27.493827160493826,7.481481481481482,70.5679012345679,188,92,8.0,75.75,99.24,29.46346686822877,25.0,2020-fixed,10,2.5
47516,1249.0,Knox,Indiana,55.78947368421053,6.7105263157894735,55.26315789473684,224,102,"","","","",55.0,2020-fixed,10,5.5
49128,3715.0,Berrien,Michigan,92.30729166666667,9.432291666666666,83.14583333333333,731,345,17.0,112.39,200.67,92.76371685606063,55.0,2020-fixed,10,5.5
38079,5577.0,Lake,Tennessee,68.17333333333333,7.906666666666666,56.653333333333336,207,94,69.0,20.4,56.45,56.23,55.0,2020-fixed,10,5.5
39662,1318.0,Lincoln,Mississippi,11.951219512195122,1.6341463414634145,458.7560975609756,124,43,7.0,6.1,13.19,11.638558927574008,"",2020-fixed,8,""
30734,3466.0,Gordon,Georgia,18.69277108433735,7.168674698795181,182.47590361445782,493,195,270.0,4.93,10.74,13.822589966681932,35.0,2020-fixed,10,3.5
77396,43317.0,Harris,Texas,180.44154057771664,54.98211829436038,18.40302613480055,19593,5576,8342.0,78.53,205.59,150.00853282760704,29.95,2020-fixed,10,2.995
77023,28998.0,Harris,Texas,163.53639846743295,86.24521072796935,18.42528735632184,5622,1958,4414.0,93.12,304.97,132.56609328257352,29.95,2020-fixed,10,2.995
35222,7884.0,Jefferson,Alabama,140.73056994818654,54.84455958549223,20.300518134715027,6872,2017,15032.0,90.74,195.17,106.42367406336457,35.0,2020-fixed,10,3.5
77043,23358.0,Harris,Texas,159.46319018404907,65.4478527607362,16.604294478527606,13380,3672,17091.0,75.3,231.71,112.2565647554257,29.95,2020-fixed,10,2.995
10466,67813.0,Bronx,New York,178.72955974842768,82.71069182389937,11.232704402515724,15147,4227,52590.0,106.68,228.5,122.79135245891366,39.99,2020-fixed,10,3.999
51030,1737.0,Woodbury,Iowa,92.42857142857143,41.17460317460318,16.825396825396826,259,110,338.0,59.36,182.07,73.70633165829146,59.95,2020-fixed,10,5.995
81137,5225.0,La Plata,Colorado,15.23076923076923,5.930769230769231,89.46923076923076,924,182,726.0,6.93,11.77,11.578430769230767,59.95,2020-fixed,10,5.995
47120,938.0,Washington,Indiana,60.04545454545455,39.28787878787879,299.530303030303,303,83,262.0,11.0,27.74,37.30225261464199,49.95,2020-fixed,10,4.995
25703,6751.0,Cabell,West Virginia,144.06382978723406,12.27659574468085,27.51063829787234,1554,555,289.0,45.38,118.58,128.5892628808257,79.99,2020-fixed,10,7.999
14036,5201.0,Genesee,New York,86.56349206349206,10.813492063492063,36.75,1072,346,104.0,47.76,109.75,83.13189072454378,69.99,2020-fixed,10,6.999
65641,1250.0,Barry,Missouri,22.132450331125828,9.860927152317881,174.47019867549668,787,240,"","","","",29.99,2020-fixed,10,2.9989999999999997
92120,26317.0,San Diego,California,137.94294294294295,34.612612612612615,15.24924924924925,21494,4683,26145.0,178.16,512.61,160.01466898162462,35.0,2020-fixed,10,3.5
99631,228.0,Kenai Peninsula,Alaska,13.272727272727273,4.136363636363637,54.63636363636363,58,26,19.0,2.69,17.0,10.661404958677688,155.0,2020-fixed,10,15.5
33611,29478.0,Hillsborough,Florida,155.8936877076412,58.21594684385382,8.847176079734218,16901,4920,30928.0,102.78,258.07,121.54841322099236,29.99,2020-fixed,10,2.9989999999999997
80247,25449.0,Arapahoe,Colorado,147.35602094240838,18.926701570680628,16.06806282722513,8390,2546,17920.0,51.45,113.57,82.03348596377067,65.0,2020-fixed,10,6.5
12421,470.0,Delaware,New York,65.75373134328358,8.76865671641791,25.634328358208954,729,219,"","","","",75.95,2020-fixed,10,7.595000000000001
11575,16272.0,Nassau,New York,177.53333333333333,72.11851851851851,11.044444444444444,4344,1175,13330.0,114.29,206.41,129.83424804798008,39.99,2020-fixed,10,3.999
79699,321.0,Taylor,Texas,193.86666666666667,31.0,10.333333333333334,127,64,336.0,60.61,131.4,97.1620446364291,40.0,2020-fixed,10,4.0
75481,395.0,Hopkins,Texas,31.838709677419356,14.193548387096774,409.3225806451613,106,39,6.0,45.4,78.73,32.56520737327189,119.95,2020-fixed,10,11.995000000000001
92117,51332.0,San Diego,California,147.33025404157044,44.46420323325635,19.494226327944574,25017,7135,61172.0,75.16,216.78,96.10795444149447,35.0,2020-fixed,10,3.5
99703,7065.0,Fairbanks North Star,Alaska,159.9020979020979,26.174825174825173,28.045454545454547,2140,810,3629.0,59.83,190.19,96.95156171095327,74.99,2020-fixed,10,7.499
52076,2295.0,Clayton,Iowa,62.351351351351354,29.864864864864863,105.62162162162163,391,116,60.0,48.26,35.77,60.47667046203632,59.95,2020-fixed,10,5.995
36767,2012.0,Dallas,Alabama,8.018181818181818,2.4,345.6181818181818,295,61,6.0,11.41,22.11,8.085792811839323,"",2020-fixed,8,""
45885,12661.0,Auglaize,Ohio,91.11254019292605,11.327974276527332,36.27009646302251,2219,652,1647.0,32.9,90.57,66.31273323541203,69.99,2020-fixed,10,6.999
48454,1324.0,Sanilac,Michigan,9.530303030303031,1.2121212121212122,100.10606060606061,189,70,22.0,4.48,6.58,9.003731150366223,55.0,2020-fixed,7,7.857142857142857
98304,759.0,Pierce,Washington,10.508620689655173,0.8362068965517241,70.14655172413794,854,257,0.0,0.0,0.0,10.508620689655173,"",2020-fixed,3,""
44703,8895.0,Stark,Ohio,105.33333333333333,15.958333333333334,14.979166666666666,2200,747,2233.0,20.25,54.3,62.47497932175351,35.0,2020-fixed,10,3.5
68920,1446.0,Harlan,Nebraska,27.61111111111111,20.962962962962962,56.092592592592595,462,133,961.0,9.59,20.64,15.440845631295385,"",2020-fixed,10,""
74878,1565.0,Pottawatomie,Oklahoma,151.01360544217687,137.33333333333334,54.29931972789116,541,185,54.0,3.55,8.01,137.63035385582805,55.0,2020-fixed,10,5.5
21634,305.0,Dorchester,Maryland,19.40625,5.3125,96.71875,424,54,"","","","",116.0,2020-fixed,10,11.6
24314,1560.0,Bland,Virginia,35.46511627906977,23.302325581395348,223.48837209302326,203,57,18.0,10.67,32.51,33.445604545932866,45.95,2020-fixed,10,4.595000000000001
60660,42752.0,Cook,Illinois,139.6,17.714285714285715,14.295238095238096,20563,5198,34971.0,123.56,313.81,129.4992537904707,29.0,2020-fixed,10,2.9
92661,3744.0,Orange,California,151.62790697674419,45.0,15.593023255813954,6227,2050,4833.0,204.04,528.67,174.5309490727112,35.0,2020-fixed,10,3.5
32336,1391.0,Jefferson,Florida,12.404255319148936,3.0425531914893615,161.6595744680851,175,60,150.0,50.36,157.23,29.92229132569558,"",2020-fixed,9,""
13348,1469.0,Otsego,New York,154.09174311926606,129.9816513761468,33.669724770642205,927,155,2212.0,62.97,113.68,89.87979798393108,69.99,2020-fixed,10,6.999
60424,2440.0,Grundy,Illinois,26.7012987012987,5.701298701298701,71.25974025974025,262,85,17.0,112.6,295.57,31.93526974817297,69.99,2020-fixed,10,6.999
63626,1037.0,Washington,Missouri,19.6,1.8666666666666667,442.1666666666667,162,34,"","","","","",2020-fixed,8,""
48607,1774.0,Saginaw,Michigan,98.07692307692308,11.711538461538462,25.307692307692307,181,98,21.0,64.31,91.99,94.56650038080731,55.0,2020-fixed,10,5.5
90063,55758.0,Los Angeles,California,170.26600985221674,34.443349753694584,16.098522167487683,24995,6373,35973.0,74.36,214.6,113.67850669623667,35.0,2020-fixed,10,3.5
70543,4077.0,Acadia,Louisiana,41.595419847328245,6.480916030534351,104.37404580152672,660,219,356.0,45.57,116.82,42.98808769609906,69.99,2020-fixed,10,6.999
62535,3534.0,Macon,Illinois,145.51162790697674,14.992248062015504,20.170542635658915,1751,396,86.0,61.29,134.32,141.56875365547972,79.99,2020-fixed,10,7.999
57373,437.0,Hand,South Dakota,20.533333333333335,6.4,67.8,85,17,0.0,0.0,0.0,20.533333333333335,49.95,2020-fixed,10,4.995
43348,1984.0,Logan,Ohio,92.55913978494624,10.290322580645162,25.688172043010752,917,312,108.0,61.55,163.0,89.29183530028848,69.99,2020-fixed,10,6.999
35980,5161.0,Marshall,Alabama,85.24,16.285714285714285,39.537142857142854,487,217,210.0,60.42,122.68,77.7619512195122,55.0,2020-fixed,10,5.5
99704,24.0,Denali,Alaska,71.0,27.57894736842105,20.94736842105263,143,69,"","","","","",2020-fixed,10,""
26447,1055.0,Lewis,West Virginia,16.983333333333334,12.883333333333333,112.0,192,116,4.0,2.57,5.02,16.68918367346939,"",2020-fixed,10,""
63960,3326.0,Stoddard,Missouri,7.148148148148148,0.7037037037037037,128.62962962962962,330,73,48.0,11.93,31.5,7.755367430922986,50.0,2020-fixed,3,16.666666666666668
93223,10604.0,Tulare,California,118.44565217391305,11.271739130434783,21.347826086956523,1890,656,249.0,21.62,77.09,107.17422281846454,35.0,2020-fixed,10,3.5
98526,398.0,Grays Harbor,Washington,4.970588235294118,0.4411764705882353,257.6470588235294,145,100,"","","","","",2020-fixed,0,""
99926,1460.0,Prince of Wales-Hyder,Alaska,10.75,2.3541666666666665,44.875,284,79,299.0,4.57,9.25,7.580497427101201,"",2020-fixed,8,""
61337,478.0,Bureau,Illinois,7.956521739130435,2.3043478260869565,89.73913043478261,412,35,"","","","","",2020-fixed,8,""
22660,1689.0,Shenandoah,Virginia,65.61855670103093,7.360824742268041,43.88659793814433,461,162,1074.0,29.86,81.71,40.59921474864837,65.0,2020-fixed,10,6.5
14533,2000.0,Livingston,New York,106.66666666666667,10.24031007751938,78.37984496124031,716,184,726.0,50.48,111.43,78.37851132686085,69.99,2020-fixed,10,6.999
78113,2435.0,Karnes,Texas,11.88785046728972,3.336448598130841,112.94392523364486,654,135,248.0,6.91,9.49,10.519217522846425,79.99,2020-fixed,9,8.887777777777778
51036,726.0,Sioux,Iowa,55.93478260869565,9.956521739130435,5.108695652173913,225,52,219.0,47.45,91.29,51.74972091656875,59.95,2020-fixed,10,5.995
51006,1075.0,Ida,Iowa,14.541666666666666,2.5833333333333335,94.60416666666667,351,83,41.0,22.95,38.34,15.42110969387755,55.0,2020-fixed,8,6.875
40019,3789.0,Henry,Kentucky,124.97637795275591,11.377952755905511,63.98425196850393,990,278,82.0,31.59,70.7,117.8330169526384,69.99,2020-fixed,10,6.999
31092,7420.0,Dooly,Georgia,50.04838709677419,16.967741935483872,58.24193548387097,362,144,2750.0,5.23,8.5,10.443449912928104,69.99,2020-fixed,10,6.999
56683,772.0,Beltrami,Minnesota,144.02083333333334,151.41666666666666,5.416666666666667,104,55,14.0,10.38,31.24,128.16514124293786,60.0,2020-fixed,10,6.0
64491,1875.0,Atchison,Missouri,8.608695652173912,0.5652173913043478,112.43478260869566,151,41,207.0,9.42,19.43,9.077801797425309,69.95,2020-fixed,2,34.975
73853,379.0,Woodward,Oklahoma,34.516129032258064,33.16129032258065,60.83870967741935,51,36,"","","","",55.0,2020-fixed,10,5.5
73722,427.0,Alfalfa,Oklahoma,59.528301886792455,60.867924528301884,19.77358490566038,212,72,"","","","",59.95,2020-fixed,10,5.995
53807,4843.0,Grant,Wisconsin,61.37714285714286,30.76,40.37714285714286,905,286,1306.0,15.42,39.26,34.231042191639204,66.95,2020-fixed,10,6.695
64631,902.0,Linn,Missouri,198.74468085106383,197.48936170212767,8.829787234042554,119,49,35.0,3.34,9.8,154.3345261121857,40.0,2020-fixed,10,4.0
32087,5518.0,Baker,Florida,48.05940594059406,4.851485148514851,97.76237623762377,428,125,798.0,16.56,44.36,27.556529969473296,79.99,2020-fixed,10,7.999
53910,3508.0,Adams,Wisconsin,86.7094017094017,12.008547008547009,47.58119658119658,696,198,476.0,50.65,153.89,72.0641156909075,59.95,2020-fixed,10,5.995
40913,171.0,Clay,Kentucky,34.0,20.047619047619047,261.7142857142857,145,53,18.0,18.6,77.24,32.29938650306749,69.99,2020-fixed,10,6.999
66506,3614.0,Riley,Kansas,105.52941176470588,22.294117647058822,18.323529411764707,434,159,"","","","",55.0,2020-fixed,10,5.5
43901,2219.0,Belmont,Ohio,128.0,9.039473684210526,99.0,224,100,1073.0,111.22,293.1,114.11801079414032,79.99,2020-fixed,10,7.999
27978,225.0,Dare,North Carolina,153.8181818181818,11.090909090909092,44.72727272727273,25,13,"","","","",74.99,2020-fixed,10,7.499
67544,3216.0,Barton,Kansas,60.48351648351648,9.912087912087912,24.208791208791208,506,178,52.0,17.61,47.12,56.48813501910276,65.99,2020-fixed,10,6.598999999999999
31779,9927.0,Mitchell,Georgia,62.32738095238095,9.476190476190476,211.64880952380952,459,199,87.0,72.74,307.19,63.98653453689167,35.0,2020-fixed,10,3.5
27212,2580.0,Caswell,North Carolina,14.608108108108109,1.1486486486486487,60.58108108108108,392,87,0.0,0.0,0.0,14.608108108108109,69.99,2020-fixed,5,13.998
66846,3504.0,Morris,Kansas,28.255681818181817,11.107954545454545,29.3125,897,334,985.0,36.18,75.18,32.403106583904936,105.0,2020-fixed,10,10.5
67004,827.0,Sumner,Kansas,16.40740740740741,3.8518518518518516,30.14814814814815,103,35,108.0,5.19,9.93,10.665796032999825,90.0,2020-fixed,10,9.0
40827,674.0,Leslie,Kentucky,19.66,4.16,90.77,1652,191,"","","","",66.95,2020-fixed,10,6.695
68714,1224.0,Rock,Nebraska,14.76923076923077,11.634615384615385,41.28846153846154,160,76,224.0,9.69,23.57,11.806346153846155,90.0,2020-fixed,10,9.0
16639,1494.0,Cambria,Pennsylvania,106.23157894736842,9.294736842105262,45.49473684210526,291,124,"","","","",54.95,2020-fixed,10,5.495
61568,4459.0,Tazewell,Illinois,54.36180904522613,6.924623115577889,66.06532663316582,1335,394,1910.0,19.8,50.1,34.01880279672631,59.95,2020-fixed,10,5.995
94107,26599.0,San Francisco,California,171.26470588235293,103.13970588235294,12.367647058823529,35435,10018,58031.0,113.68,301.65,135.51161848095754,35.0,2020-fixed,10,3.5
95130,13911.0,Santa Clara,California,155.22368421052633,48.88157894736842,15.44078947368421,20340,4228,11725.0,66.55,173.49,122.79895483680355,35.0,2020-fixed,10,3.5
69169,651.0,Lincoln,Nebraska,15.528301886792454,3.3962264150943398,43.528301886792455,172,72,692.0,6.87,17.94,8.593643431167017,89.95,2020-fixed,9,9.994444444444445
96859,156.0,Honolulu,Hawaii,126.8125,30.875,10.9375,297,84,"","","","",54.99,2020-fixed,10,5.4990000000000006
92832,24752.0,Orange,California,168.01785714285714,56.523809523809526,14.369047619047619,14403,4114,15634.0,77.99,210.23,121.15913228446819,35.0,2020-fixed,10,3.5
74831,923.0,McClain,Oklahoma,61.351851851851855,55.370370370370374,185.8148148148148,116,64,165.0,5.04,14.07,28.28617371820219,"",2020-fixed,10,""
52749,925.0,Muscatine,Iowa,36.270833333333336,10.520833333333334,18.854166666666668,521,112,"","","","",49.99,2020-fixed,10,4.9990000000000006
38313,3204.0,Madison,Tennessee,43.68103448275862,6.922413793103448,258.4396551724138,547,143,95.0,65.35,179.78,46.88750134278655,69.99,2020-fixed,10,6.999
39825,1461.0,Decatur,Georgia,10.40625,2.359375,234.34375,261,74,91.0,5.56,11.88,9.153384232954545,"",2020-fixed,8,""
24280,823.0,Russell,Virginia,43.54,39.82,33.34,212,83,8.0,118.98,293.99,46.283272727272724,45.95,2020-fixed,10,4.595000000000001
87417,6910.0,San Juan,New Mexico,136.3951612903226,14.185483870967742,43.475806451612904,486,183,23.0,92.12,189.01,134.3945154952785,59.95,2020-fixed,10,5.995
76652,1087.0,Bosque,Texas,19.59375,8.604166666666666,225.84375,535,115,214.0,21.57,31.95,20.158392857142857,119.95,2020-fixed,10,11.995000000000001
52165,1004.0,Winneshiek,Iowa,11.518518518518519,2.962962962962963,117.77777777777777,116,34,49.0,20.42,48.06,14.161988776655443,90.0,2020-fixed,9,10.0
69162,7765.0,Cheyenne,Nebraska,91.64390243902439,10.702439024390245,38.31707317073171,2235,548,934.0,13.66,32.43,68.65969136990202,45.0,2020-fixed,10,4.5
55990,925.0,Fillmore,Minnesota,20.13157894736842,3.1578947368421053,57.53947368421053,763,108,42.0,14.8,29.27,19.85340961098398,59.99,2020-fixed,9,6.665555555555556
11230,86408.0,Kings,New York,146.84459459459458,64.66216216216216,11.66891891891892,47442,10815,72856.0,80.21,212.15,106.48872813144655,39.99,2020-fixed,10,3.999
31773,3729.0,Thomas,Georgia,24.14792899408284,4.414201183431953,151.11834319526628,744,202,70.0,15.61,41.3,23.41370905601675,69.99,2020-fixed,10,6.999
30293,2981.0,Meriwether,Georgia,24.420289855072465,9.478260869565217,177.46376811594203,228,77,39.0,4.68,9.16,21.536876730174242,35.0,2020-fixed,10,3.5
40104,1336.0,Meade,Kentucky,32.68421052631579,26.45263157894737,28.98421052631579,820,248,35.0,14.79,39.71,31.951698984302862,49.95,2020-fixed,10,4.995
93043,333.0,Ventura,California,136.3125,26.40625,21.28125,2099,467,"","","","",59.99,2020-fixed,10,5.9990000000000006
83285,131.0,Bonneville,Idaho,46.80555555555556,13.777777777777779,19.083333333333332,143,46,63.0,15.66,33.5,37.28045846817692,"",2020-fixed,10,""
73832,929.0,Ellis,Oklahoma,55.36363636363637,48.47727272727273,17.613636363636363,140,54,12.0,52.64,177.96,55.148612440191386,55.0,2020-fixed,10,5.5
50246,735.0,Hamilton,Iowa,1.0,1.0,725.0,1,1,273.0,42.45,93.02,42.29872262773723,45.0,2020-fixed,5,9.0
73542,4659.0,Tillman,Oklahoma,77.1470588235294,61.26470588235294,76.36274509803921,647,210,1.0,18.47,18.47,77.05650780682643,25.0,2020-fixed,10,2.5
53091,2018.0,Dodge,Wisconsin,52.339622641509436,5.867924528301887,65.73584905660377,247,77,5119.0,113.57,218.94,110.75153126955887,69.99,2020-fixed,10,6.999
21538,716.0,Garrett,Maryland,28.296296296296298,6.814814814814815,68.70370370370371,80,36,"","","","",65.0,2020-fixed,10,6.5
17959,1422.0,Schuylkill,Pennsylvania,78.0,12.158730158730158,34.111111111111114,798,163,338.0,64.45,132.07,73.96839788732395,39.99,2020-fixed,10,3.999
72374,876.0,Phillips,Arkansas,53.370370370370374,6.703703703703703,44.370370370370374,98,35,19.0,6.3,18.69,45.72646407090851,40.0,2020-fixed,10,4.0
47232,2839.0,Bartholomew,Indiana,108.87387387387388,16.513513513513512,68.1891891891892,463,149,1.0,50.19,50.19,108.74740000776639,79.99,2020-fixed,10,7.999
23883,2551.0,Surry,Virginia,64.1896551724138,43.63793103448276,170.91379310344828,311,75,342.0,2.99,6.27,32.13715583249723,69.99,2020-fixed,10,6.999
35550,5605.0,Walker,Alabama,101.84756097560975,8.237804878048781,87.85365853658537,771,226,281.0,99.25,260.03,101.1537257720486,55.0,2020-fixed,10,5.5
16341,2030.0,Venango,Pennsylvania,71.265625,10.359375,59.21875,276,87,4.0,9.14,9.14,70.37811607142858,76.95,2020-fixed,10,7.695
41531,985.0,Pike,Kentucky,129.33333333333334,24.377777777777776,28.866666666666667,127,58,175.0,36.25,84.02,75.39431567328919,40.0,2020-fixed,10,4.0
49235,2117.0,Lenawee,Michigan,63.22857142857143,18.414285714285715,58.08571428571429,270,80,990.0,51.51,144.14,54.02112244897959,66.95,2020-fixed,10,6.695
46917,1853.0,Carroll,Indiana,14.64406779661017,4.203389830508475,74.49152542372882,515,169,305.0,8.05,24.15,12.191396238114923,55.0,2020-fixed,10,5.5
44902,5432.0,Richland,Ohio,120.53061224489795,12.931972789115646,23.564625850340136,1575,648,3023.0,7.49,16.65,46.210957869881305,65.0,2020-fixed,10,6.5
58370,1280.0,Benson,North Dakota,43.9468085106383,44.07446808510638,7.0,166,103,"","","","",59.95,2020-fixed,10,5.995
76853,1622.0,Lampasas,Texas,20.07894736842105,3.263157894736842,248.02631578947367,90,46,1059.0,14.24,33.78,14.697358801703997,89.95,2020-fixed,9,9.994444444444445
68786,1079.0,Knox,Nebraska,16.18918918918919,2.2162162162162162,33.37837837837838,225,67,136.0,10.21,23.49,13.936641461406005,65.99,2020-fixed,8,8.24875
96017,171.0,Shasta,California,23.5,10.227272727272727,280.77272727272725,68,31,"","","","","",2020-fixed,10,""
38371,1235.0,Henderson,Tennessee,10.114285714285714,1.7,200.28571428571428,439,91,2.0,1.33,2.39,10.074447683835439,66.95,2020-fixed,8,8.36875
75201,9409.0,Dallas,Texas,211.71052631578948,123.02631578947368,12.464912280701755,19361,6987,110659.0,134.39,485.22,145.90363413321026,35.0,2020-fixed,10,3.5
53586,2284.0,Lafayette,Wisconsin,26.88157894736842,16.592105263157894,49.973684210526315,374,107,98.0,15.56,34.11,24.53091213202498,69.99,2020-fixed,10,6.999
61018,1080.0,Stephenson,Illinois,25.683333333333334,7.633333333333334,49.55,318,80,66.0,4.51,22.36,22.04416666666667,69.99,2020-fixed,10,6.999
63870,1097.0,New Madrid,Missouri,48.21739130434783,17.02173913043478,43.08695652173913,332,60,52.0,45.41,110.71,47.83722373188406,55.0,2020-fixed,10,5.5
23175,1907.0,Middlesex,Virginia,52.113207547169814,8.915094339622641,76.91509433962264,529,220,314.0,19.02,78.54,39.78667472414333,39.99,2020-fixed,10,3.999
96097,10031.0,Siskiyou,California,39.73705179282869,7.7848605577689245,54.0796812749004,1975,657,3977.0,31.69,95.15,34.36018267655186,79.99,2020-fixed,10,7.999
11961,12834.0,Suffolk,New York,164.8074074074074,29.192592592592593,12.837037037037037,4525,1314,33138.0,83.94,218.33,93.65576928334222,39.99,2020-fixed,10,3.999
47429,7986.0,Monroe,Indiana,136.5450643776824,39.55364806866953,73.67811158798283,2069,528,2475.0,83.42,259.19,107.6092073497854,45.0,2020-fixed,10,4.5
35135,1812.0,St. Clair,Alabama,68.5,7.314814814814815,39.29012345679013,1428,377,156.0,19.09,54.46,63.633863636363635,50.0,2020-fixed,10,5.0
14718,2163.0,Chautauqua,New York,75.64583333333333,24.104166666666668,46.458333333333336,646,194,10.0,35.89,80.81,75.03979928861789,49.95,2020-fixed,10,4.995
74338,5480.0,Delaware,Oklahoma,58.1057268722467,48.607929515418505,41.14977973568282,715,275,4.0,239.67,703.88,59.11582018589206,39.95,2020-fixed,10,3.995
84117,24305.0,Salt Lake,Utah,149.7562326869806,25.559556786703602,17.922437673130194,15508,3913,33357.0,94.25,249.26,111.86568927677675,34.99,2020-fixed,10,3.499
32806,24820.0,Orange,Florida,129.9431818181818,32.17045454545455,18.34375,14784,4636,10157.0,105.39,266.54,119.9441173168678,35.0,2020-fixed,10,3.5
52246,21114.0,Johnson,Iowa,94.25485436893204,22.674757281553397,31.315533980582526,8952,2625,13355.0,48.89,121.55,67.09532462055317,45.0,2020-fixed,10,4.5
60542,17099.0,Kane,Illinois,157.1326530612245,78.69642857142857,12.040816326530612,11216,2677,29221.0,176.38,337.29,171.04136846785602,35.0,2020-fixed,10,3.5
80027,31034.0,Boulder,Colorado,148.1220338983051,23.198305084745762,18.496610169491525,16525,4825,80107.0,127.92,331.8,131.37474180571127,65.0,2020-fixed,10,6.5
27344,18022.0,Chatham,North Carolina,72.48192771084338,8.394578313253012,71.51204819277109,3361,1108,1804.0,40.92,99.68,61.45816825481986,65.0,2020-fixed,10,6.5
80111,28948.0,Arapahoe,Colorado,137.65565217391304,25.32521739130435,17.51304347826087,23423,6225,76420.0,49.69,112.26,70.32659416152926,65.0,2020-fixed,10,6.5
93309,58409.0,Kern,California,131.02238805970148,23.78358208955224,20.884328358208954,21543,7149,6875.0,34.6,90.14,107.69548546590714,35.0,2020-fixed,10,3.5
18464,1193.0,Pike,Pennsylvania,63.458333333333336,11.25,74.55,519,214,42.0,54.8,106.11,62.810115864527624,55.95,2020-fixed,10,5.595000000000001
10598,28647.0,Westchester,New York,159.28571428571428,92.77788649706459,9.646771037181995,13591,3414,86982.0,128.49,303.39,132.65159956307502,39.99,2020-fixed,10,3.999
32927,28092.0,Brevard,Florida,135.15138592750532,25.375266524520256,21.91044776119403,8601,2736,6968.0,81.32,243.87,111.05882396830067,35.0,2020-fixed,10,3.5
72442,4886.0,Mississippi,Arkansas,109.88995215311004,47.81818181818182,51.67464114832536,1687,473,1643.0,11.94,17.69,61.56209287756656,65.0,2020-fixed,10,6.5
62818,330.0,Edwards,Illinois,179.22727272727272,40.72727272727273,6.2272727272727275,58,22,"","","","",60.95,2020-fixed,10,6.095000000000001
73443,3585.0,Carter,Oklahoma,34.03225806451613,6.645161290322581,36.634408602150536,799,280,366.0,12.18,30.19,27.167085144676726,55.0,2020-fixed,10,5.5
18052,26902.0,Lehigh,Pennsylvania,114.0109090909091,17.083636363636362,18.76,9244,2782,27776.0,101.91,301.38,104.93163164874024,39.99,2020-fixed,10,3.999
60025,39105.0,Cook,Illinois,140.73846153846154,17.235384615384614,15.344615384615384,27628,6367,62556.0,158.71,302.24,153.20439296753986,29.0,2020-fixed,10,2.9
43203,8108.0,Franklin,Ohio,135.88,30.3,20.15,2800,874,831.0,33.36,92.66,112.4170090884054,35.0,2020-fixed,10,3.5
84095,50566.0,Salt Lake,Utah,122.68725868725869,34.24903474903475,13.036679536679536,46731,12763,70546.0,108.92,289.05,114.40579658171923,34.99,2020-fixed,10,3.499
72740,9543.0,Madison,Arkansas,49.22945205479452,58.68150684931507,93.08219178082192,1538,380,1942.0,34.86,117.82,41.21063714375689,48.95,2020-fixed,10,4.8950000000000005
46375,23820.0,Lake,Indiana,137.00499168053244,23.124792013311147,19.951747088186355,8059,2486,66366.0,87.14,179.32,92.5395561700156,35.0,2020-fixed,10,3.5
48381,12605.0,Oakland,Michigan,153.406427221172,16.311909262759926,19.956521739130434,5068,1358,15841.0,92.12,236.67,106.97482869371562,55.0,2020-fixed,10,5.5
63068,4909.0,Franklin,Missouri,33.84014869888476,27.30111524163569,36.63568773234201,3187,619,1312.0,12.28,17.4,27.55277037193726,"",2020-fixed,10,""
25705,20711.0,Cabell,West Virginia,150.14470842332614,12.319654427645789,28.434125269978402,10741,2472,21971.0,92.03,204.92,111.1119908038318,34.99,2020-fixed,10,3.499
77041,37146.0,Harris,Texas,146.8525179856115,54.39568345323741,16.28956834532374,18071,4706,14041.0,126.06,313.53,137.76097136640465,29.95,2020-fixed,10,2.995
16061,2761.0,Butler,Pennsylvania,68.97122302158273,11.690647482014388,45.35251798561151,536,167,"","","","",65.0,2020-fixed,10,6.5
34951,14115.0,St. Lucie,Florida,122.36666666666666,26.46969696969697,37.78181818181818,4823,1398,1678.0,68.01,221.69,108.33644259857458,35.0,2020-fixed,10,3.5
41824,1072.0,Letcher,Kentucky,31.725925925925925,3.674074074074074,14.548148148148147,1032,218,524.0,14.92,40.21,26.066346758069123,59.0,2020-fixed,9,6.555555555555555
11516,7556.0,Nassau,New York,131.95454545454547,80.43181818181819,10.386363636363637,5433,1095,6764.0,97.19,242.7,112.67542883123272,39.99,2020-fixed,10,3.999
95441,2014.0,Sonoma,California,44.036144578313255,7.686746987951807,124.25903614457832,938,270,437.0,8.65,17.51,32.78978444687843,79.99,2020-fixed,10,7.999
89032,40297.0,Clark,Nevada,118.7408256880734,19.075688073394495,15.635321100917432,16975,4367,29261.0,92.17,255.42,101.92516407247699,65.0,2020-fixed,10,6.5
89031,60589.0,Clark,Nevada,132.6242661448141,23.07045009784736,14.150684931506849,30844,7941,38826.0,110.54,297.29,120.31705045171014,65.0,2020-fixed,10,6.5
12458,3232.0,Ulster,New York,160.4017094017094,13.666666666666666,46.717948717948715,511,164,108.0,8.84,17.8,133.95798627507838,69.99,2020-fixed,10,6.999
62870,2080.0,Marion,Illinois,54.5,6.74468085106383,199.18085106382978,419,145,558.0,17.68,27.44,33.470767656090075,60.95,2020-fixed,10,6.095000000000001
76006,22639.0,Tarrant,Texas,157.57731958762886,40.371134020618555,18.8659793814433,11749,3549,9307.0,87.5,230.56,126.60231895113276,35.0,2020-fixed,10,3.5
